,date,delta_national_home_price_index,GDP_incre_lastQuarter,CPI_change_rate,delta_PCE,delta_capacity_util,delta_real_interest_rate,delta_fed_fund_rate,delta_stickyCPI,delta_housing_started,delta_housing_completed,delta_personal_saving_rate,delta_unemploy_rate,delta_employ_rate_nonagri
116,1995-09-01,0.0010282022057435114,0.007774241405028803,0.0013071897286218714,0.0030321793065635205,-0.010800000000003251,-0.1308898799999998,0.05999999999999961,0.06752,-47.0,14.0,0.0,-0.10000000000000053,0.00077192861189046
117,1995-10-01,-0.00014682131871968096,0.013381644091538192,0.002609264363613306,-0.001315474956502527,-0.4813000000000045,-0.007869160000000264,-0.040000000000000036,0.006830000000000003,0.0,56.0,0.40000000000000036,-0.09999999999999964,-0.0011668239601160257
118,1995-11-01,-0.0011753472299949053,0.013381644091538192,0.0013020835172987688,0.008282484409983581,-0.15389999999999304,-0.12550499000000004,0.040000000000000036,-0.09627,83.0,25.0,-0.5999999999999996,0.09999999999999964,0.0007549942618142458
119,1995-12-01,-0.0014465927912805654,0.013381644091538192,0.0013003903002832828,0.008253683675638612,-0.0782999999999987,-0.16207094999999994,-0.20000000000000018,-0.11273,-21.0,-160.0,-0.40000000000000036,0.0,-0.000133237318926005
120,1996-01-01,-0.0010556163446953093,0.01157656210110325,0.005184716734186523,-0.0023175436565114893,-0.804000000000002,-0.07456148999999979,-0.040000000000000036,0.22274000000000002,36.0,202.0,0.5,0.0,-0.001039029019075044
121,1996-02-01,-0.0003439296452123486,0.01157656210110325,0.001937359340226763,0.009218639440041088,0.8216999999999928,-0.04973325000000006,-0.33999999999999986,-0.05142000000000002,24.0,-85.0,0.09999999999999964,-0.09999999999999964,-0.0003955158174469009
122,1996-03-01,0.0032625656001936676,0.01157656210110325,0.0032206147000417573,0.007859463517233323,-0.5138999999999925,0.29943487999999974,0.08999999999999986,-0.05334,-67.0,52.0,-0.1999999999999993,0.0,0.0005108425463027366
123,1996-04-01,0.00560485510571862,0.012260452661113419,0.0038510959020978675,0.0066851221390322735,0.45479999999999166,0.21104082000000002,-0.08999999999999986,-0.014190000000000008,92.0,-42.0,-0.9000000000000004,0.09999999999999964,0.0006878037882610544
124,1996-05-01,0.005803663603190401,0.012260452661113419,0.0019200005898243333,0.0030292014957744584,0.22509999999999764,0.19669145000000032,0.020000000000000462,0.06421000000000002,-12.0,96.0,1.0,0.0,-0.0004771849883578039
125,1996-06-01,0.005384925598100665,0.012260452661113419,0.0019163212507642413,0.0011479300258034897,0.23799999999999955,0.18905441999999972,0.02999999999999936,-0.03533,-37.0,14.0,0.40000000000000036,-0.2999999999999998,0.0004648319785948152
126,1996-07-01,0.004445412933952397,0.020674758952713645,0.001912655986332723,0.0042168794658579145,-0.38829999999998677,-0.12481973999999996,0.13000000000000078,0.04007999999999998,5.0,16.0,-0.40000000000000036,0.20000000000000018,2.6046955299285912e-06
127,1996-08-01,0.0027175719013214916,0.020674758952713645,0.0012730746467983778,0.004388763468424983,0.03640000000000043,-0.039845169999999985,-0.1800000000000006,-0.051939999999999986,85.0,15.0,-0.09999999999999964,-0.40000000000000036,0.0003466535547721472
128,1996-09-01,0.000681227430808562,0.020674758952713645,0.0031756139738865485,0.004086425906763225,0.13349999999999795,0.19140670999999987,0.08000000000000007,0.08355000000000001,-82.0,-89.0,0.0,0.10000000000000053,-0.0003393756224079336
129,1996-10-01,-0.0008725326109804143,0.012195955142260573,0.0031655613645611425,0.006004667409980513,-0.4018000000000086,-0.20247262,-0.05999999999999961,-0.07934000000000002,-83.0,13.0,-0.3000000000000007,0.0,-4.2453918913776256e-05
130,1996-11-01,-0.0008732945890352894,0.012195955142260573,0.0031555721988096863,0.004251062143188378,0.33850000000001046,-0.17670271999999976,0.0699999999999994,0.032189999999999996,97.0,21.0,0.10000000000000053,0.20000000000000018,0.0008122165674780968
131,1996-12-01,-0.0007902110035011845,0.012195955142260573,0.0025173078113773784,0.005107282439411165,0.11719999999999686,-0.19071163999999996,-0.019999999999999574,-0.08001,-119.0,74.0,-0.10000000000000053,0.0,-0.0006777909357604806
132,1997-01-01,0.00047899029762987766,0.015662768880966738,0.0018838310123738822,0.006024282100653977,-0.24620000000000175,0.3039326899999999,-0.040000000000000036,0.024020000000000014,-15.0,-110.0,-0.1999999999999993,-0.10000000000000053,6.080583493728309e-05
133,1997-02-01,0.0008017951065300011,0.015662768880966738,0.00188028886485192,0.004223111642028599,0.566900000000004,-0.041492910000000105,-0.05999999999999961,-0.03016000000000002,131.0,168.0,0.09999999999999964,-0.09999999999999964,0.0007482579619324525
134,1997-03-01,0.003749123825973477,0.015662768880966738,0.0006259781112074592,0.003710443080601422,0.11690000000000111,0.09518091000000029,0.1999999999999993,0.09211000000000003,-29.0,-100.0,0.09999999999999964,0.0,-0.00039182146435823295
135,1997-04-01,0.004862429258206014,0.012379097232003033,0.0006255865077342548,0.0009346223248716257,-0.3551000000000073,0.24191757000000003,0.1200000000000001,-0.024630000000000013,35.0,-7.0,0.10000000000000053,-0.10000000000000053,-0.00028120281398757996
136,1997-05-01,0.006430966354153966,0.012379097232003033,0.0,0.00016484271295169606,0.03660000000000707,-0.11349220000000004,-0.009999999999999787,-0.023680000000000007,-50.0,-38.0,0.2999999999999998,-0.1999999999999993,0.00025957181210800595
137,1997-06-01,0.0062727798775341626,0.012379097232003033,0.0018744147943507983,0.006207571237023757,-0.07200000000000273,-0.15787284999999995,0.05999999999999961,-0.023290000000000005,52.0,-85.0,-0.20000000000000018,0.09999999999999964,0.00020569582516150042
138,1997-07-01,0.00517412695057029,0.018502460122904907,0.0012476607981550814,0.009888697804427693,0.23609999999999332,-0.07923190000000035,-0.040000000000000036,0.015780000000000016,-57.0,-2.0,-0.5,-0.09999999999999964,-1.694387560469135e-05
139,1997-08-01,0.0035932569230698874,0.018502460122904907,0.002490661312451792,0.0068607823129802625,0.34770000000000323,-0.11136451999999997,0.020000000000000462,-0.07192000000000001,-47.0,19.0,-0.09999999999999964,-0.10000000000000053,0.0005226945905476565
140,1997-09-01,0.0018671109860530777,0.018502460122904907,0.0024844733276614406,0.0026276526241790776,0.26789999999999736,0.062357620000000225,0.0,0.06817000000000001,156.0,110.0,0.20000000000000018,0.10000000000000053,-0.0002520206410828729
141,1997-10-01,0.0011232248151396007,0.016762230445625192,0.0018593125901835705,0.006406057816725763,0.2207000000000079,-0.13427878000000026,-0.040000000000000036,0.06428,-26.0,-46.0,0.0,-0.20000000000000018,0.0006466032091302365
142,1997-11-01,0.002589028133980875,0.016762230445625192,0.0012376239203497619,0.0041420387041331,0.13919999999998822,-0.04363390999999961,0.019999999999999574,-0.07831000000000002,-10.0,24.0,0.1999999999999993,-0.10000000000000053,-0.0004740843563150188
143,1997-12-01,0.002490230595492804,0.016762230445625192,0.0006182380413308763,0.005461028968449355,-0.19189999999998975,-0.05310579000000004,-0.019999999999999574,0.05362,56.0,8.0,0.0,0.10000000000000053,-0.00014023817619090995
144,1998-01-01,0.003620506342622676,0.011829341790379644,0.001235330607991969,-0.0003865752991387694,-0.1647999999999996,-0.07954941000000026,0.05999999999999961,-0.004399999999999987,-41.0,-112.0,0.9000000000000004,-0.10000000000000053,0.0005295399695687264
145,1998-02-01,0.002394963701986441,0.011829341790379644,0.0,0.005940247191428938,-0.4084000000000003,-0.0632327199999998,-0.04999999999999982,-0.05204,59.0,125.0,0.0,0.0,0.00041333919899622096
146,1998-03-01,0.0057519303100406205,0.011829341790379644,0.0,0.004619106878502421,-0.5056000000000012,0.07544305000000007,-0.019999999999999574,0.05448,-17.0,36.0,0.09999999999999964,0.10000000000000053,0.0009263212908739993
147,1998-04-01,0.007719770131149772,0.011407881497815353,0.001233806448929009,0.006552058383784143,-0.2494999999999976,-0.006446430000000003,-0.040000000000000036,-0.026529999999999998,-27.0,21.0,-0.1999999999999993,-0.40000000000000036,-0.0013981215436376093
148,1998-05-01,0.009183502879432481,0.011407881497815353,0.002463055432397887,0.008567057386320798,0.03109999999999502,0.04697674999999979,0.040000000000000036,-0.01469999999999999,-4.0,-33.0,-0.3000000000000007,0.10000000000000053,-4.5932795132319626e-05
149,1998-06-01,0.009133195594210441,0.011407881497815353,0.0012292564547298213,0.005773056957426803,-0.9838000000000022,-0.022044830000000015,0.0699999999999994,-0.024029999999999996,105.0,2.0,-0.09999999999999964,0.09999999999999964,-4.6296337393281206e-05
150,1998-07-01,0.00734602946695162,0.011574244942551104,0.0024539889615660115,0.0031117975746717264,-0.781400000000005,-0.10029173999999985,-0.019999999999999574,0.024369999999999975,57.0,85.0,0.09999999999999964,0.0,-0.00033364621701703623
151,1998-08-01,0.006002333356475376,0.011574244942551104,0.0012247398958962208,0.005924689357700075,1.244100000000003,0.00863447000000006,0.009999999999999787,-0.03556999999999999,-84.0,-31.0,-0.09999999999999964,0.0,-1.8367671501207106e-05
152,1998-09-01,0.0037673053756313024,0.011574244942551104,0.0006118079114054709,0.006828950226251962,-0.5035999999999916,-0.28310097,-0.040000000000000036,0.017610000000000015,-32.0,-69.0,-0.40000000000000036,0.09999999999999964,-0.0011477466594980168
153,1998-10-01,0.0026993507476271716,0.016737962731383504,0.0024434954124759045,0.005549811977941133,0.17539999999999623,-0.5610937400000002,-0.4399999999999995,0.024509999999999976,133.0,0.0,-0.1999999999999993,-0.09999999999999964,-0.00017156718897104462
154,1998-11-01,0.0021390614748204584,0.016737962731383504,0.0012195123462612756,0.0027633984058272887,-0.4680000000000035,0.2858850100000001,-0.2400000000000002,-0.03162999999999999,-55.0,152.0,0.09999999999999964,-0.09999999999999964,0.0017741531785756548
155,1998-12-01,0.002675521670565395,0.016737962731383504,0.0018264845260347329,0.00911812637067655,-0.041200000000003456,0.008549330000000133,-0.15000000000000036,-0.006319999999999992,132.0,-171.0,-0.5,0.0,0.000823780949849473
156,1999-01-01,0.0029272792364851696,0.018777980355340063,0.001823154561514606,0.0005599288707269778,-0.012999999999991019,0.07857263999999997,-0.04999999999999982,0.034437999999999996,-44.0,166.0,0.5999999999999996,-0.10000000000000053,0.0005075591579943861
157,1999-02-01,0.0028649611393500862,0.018777980355340063,0.0,0.004156712165071852,0.11990000000000123,0.059437739999999906,0.1299999999999999,-0.07284399999999999,-78.0,-140.0,-0.09999999999999964,0.10000000000000053,8.922753216944468e-05
158,1999-03-01,0.0067635541801251975,0.018777980355340063,0.0006069802917769707,0.005526411606155079,-0.15460000000000207,0.34276861999999975,0.04999999999999982,0.04277299999999998,40.0,214.0,-0.40000000000000036,-0.20000000000000018,-0.0006002541510470305
159,1999-04-01,0.008763962413865123,0.012583621343372542,0.006652579721027507,0.010784616993912977,-0.1407999999999987,-0.03256887999999991,-0.0699999999999994,0.03353400000000001,-157.0,-93.0,-0.8999999999999995,0.09999999999999964,-0.0003670562686401979
160,1999-05-01,0.009747538887355134,0.012583621343372542,0.0006025911601446055,0.005244711015041759,0.18760000000000332,0.026448119999999964,0.0,-0.081625,58.0,43.0,-0.2999999999999998,-0.09999999999999964,-0.00018795766093837596
161,1999-06-01,0.010463216346612292,0.012583621343372542,0.0,0.004514752633603791,-0.3604000000000127,0.41232506000000013,0.019999999999999574,-0.029487999999999986,-52.0,25.0,-0.10000000000000053,0.09999999999999964,-0.00015223110983120236
162,1999-07-01,0.008555892483893324,0.012095263426347813,0.0042080014002046084,0.004351332585541101,0.1886000000000081,-0.1110013099999998,0.23000000000000043,0.14974600000000002,110.0,-51.0,0.10000000000000053,0.0,0.0009662899915651169
163,1999-08-01,0.007237865167987856,0.012095263426347813,0.002396645844600087,0.007020909223628635,0.05870000000000175,0.09598150999999966,0.08000000000000007,-0.09030500000000002,-21.0,-34.0,-0.10000000000000053,-0.09999999999999964,0.000354332604244334
164,1999-09-01,0.005114787965029066,0.012095263426347813,0.004180358431757902,0.008586038405120178,-0.6351000000000084,0.06792211999999997,0.14999999999999947,-0.015595999999999999,-13.0,80.0,-0.5999999999999996,0.0,-0.00033805007706289025
165,1999-10-01,0.004390842073611623,0.01669922418926717,0.0017862463814637408,0.003891268320517227,0.7546000000000106,-0.02654356999999985,-0.019999999999999574,0.055260000000000004,-27.0,-50.0,0.2999999999999998,-0.10000000000000053,0.0003358456396689302
166,1999-11-01,0.0031922765999574665,0.01669922418926717,0.001783061393656027,0.005800904284862796,0.14579999999999416,0.00433167000000001,0.21999999999999975,0.070518,40.0,3.0,0.09999999999999964,0.0,-0.0005760656060972424
167,1999-12-01,0.003976068331748905,0.01669922418926717,0.0023724803536309125,0.014211498873001105,0.37349999999999284,0.04494997000000023,-0.1200000000000001,-0.08324400000000001,60.0,63.0,-0.39999999999999947,-0.09999999999999964,0.00044074166663676806
168,2000-01-01,0.004590520334377679,0.021805656447295263,0.0029577069772326325,0.0002904332826378919,-0.34379999999998745,0.21884762000000002,0.15000000000000036,0.16760300000000003,-72.0,-85.0,0.7999999999999998,0.0,0.00453599377499625
169,2000-02-01,0.0056937597419208785,0.021805656447295263,0.004126147911172495,0.012515161604195413,-0.0020000000000095497,0.10229226999999996,0.28000000000000025,-0.178543,101.0,103.0,-0.5,0.09999999999999964,7.884414789471883e-05
170,2000-03-01,0.008859821265589929,0.021805656447295263,0.005865119452398204,0.009194914464805137,0.04010000000000957,-0.0729960300000001,0.11999999999999922,0.09407499999999996,-133.0,27.0,-0.20000000000000018,-0.09999999999999964,6.602251952325666e-05
171,2000-04-01,0.010538951604186941,0.01025114155537743,-0.0005849663811146044,-0.0011073203980558333,0.24799999999999045,-0.23738071000000005,0.16999999999999993,-0.13179199999999996,22.0,-94.0,0.5,-0.20000000000000018,0.0016474902488490262
172,2000-05-01,0.011258682852797186,0.01025114155537743,0.0017538735860958,0.004570992662465301,-0.05189999999998918,0.1575644500000002,0.25,0.125168,-51.0,72.0,0.0,0.20000000000000018,-0.00024510002428612676
173,2000-06-01,0.011057041930495615,0.01025114155537743,0.00582412828598855,0.0055288995382216655,-0.21360000000001378,-0.23263820000000024,0.2600000000000007,-0.019858000000000015,-16.0,-152.0,0.0,0.0,0.0005815721404386354
174,2000-07-01,0.00823456407039469,0.024252272559508015,0.00289939315900245,0.0031963565103581004,-0.4141999999999939,-0.06553804999999979,0.009999999999999787,0.016962999999999978,-96.0,-35.0,0.40000000000000036,0.0,0.0005112103234221621
175,2000-08-01,0.0075385291327387804,0.024252272559508015,0.0,0.005054795492418052,-0.48799999999999955,-0.016741570000000205,-0.040000000000000036,0.036236000000000046,78.0,78.0,0.09999999999999964,0.09999999999999964,-0.00010068338718483005
176,2000-09-01,0.0057381848664732615,0.024252272559508015,0.00519781707361755,0.012533579209563328,0.0537000000000063,-0.15961710000000018,0.019999999999999574,-0.12224700000000002,-34.0,-45.0,-0.7000000000000002,-0.19999999999999973,-0.0003581344618881488
177,2000-10-01,0.005519810350236298,0.006850692349013698,0.001726619133987306,0.0007545855941977209,-0.5513000000000119,-0.009370589999999623,-0.009999999999999787,0.044176999999999994,42.0,-15.0,0.20000000000000018,0.0,0.000929508245629096
178,2000-11-01,0.005212516257741662,0.006850692349013698,0.0017236430581650808,0.0023182368607645998,-0.2511999999999972,-0.04348766000000026,0.0,-0.004024,2.0,26.0,0.0,0.0,-0.000852799939392801
179,2000-12-01,0.004606562351403554,0.006850692349013698,0.002293578987099032,0.00611746244828737,-0.5403999999999911,-0.19392750999999997,-0.10999999999999943,0.062216999999999995,-19.0,-18.0,-0.20000000000000018,0.0,-0.00010096748761512231
180,2001-01-01,0.0038806498093642006,0.011330902336348814,0.005711037795514962,0.005050370859750686,-0.6569000000000074,-0.38777748,-0.41999999999999993,0.005091000000000012,68.0,-65.0,0.40000000000000036,0.30000000000000027,-0.00037100256285882427
181,2001-02-01,0.0039112525644702245,0.011330902336348814,0.0022753138371349735,0.0020587317482121392,-0.7727000000000004,0.015581040000000268,-0.4900000000000002,-0.020069000000000004,25.0,80.0,0.09999999999999964,0.0,0.0010901609877042029
182,2001-03-01,0.0068352717541060315,0.011330902336348814,0.0005680204640086117,-0.0007286495303979734,-0.45520000000000493,0.00028074999999994077,-0.1800000000000006,-0.001686999999999994,-35.0,-66.0,0.3000000000000007,0.09999999999999964,-0.0006322686344149009
183,2001-04-01,0.007706158816651154,0.0032992511741500863,0.0017021280705309394,0.001071359800780769,-0.5185999999999922,-0.046310819999999975,-0.5099999999999998,0.0027449999999999974,59.0,104.0,-0.10000000000000053,0.10000000000000053,0.0010162543888588838
184,2001-05-01,0.008547787342394919,0.0032992511741500863,0.005089069507471677,0.006914731969068555,-0.6337000000000046,0.21243405999999965,-0.5899999999999999,-0.0027780000000000027,-44.0,-77.0,-0.5,-0.10000000000000053,-0.0007105581004953621
185,2001-06-01,0.009482275283613006,0.0032992511741500863,0.002253522080443382,0.002393345097125632,-0.6349999999999909,0.0930380500000001,-0.23999999999999977,0.10427700000000001,31.0,157.0,-0.09999999999999964,0.20000000000000018,0.0017186352995255394
186,2001-07-01,0.008386936079251228,0.01222356936880864,-0.001689665285127262,0.0017806675140352723,-0.6625000000000085,0.001911419999999886,-0.20000000000000018,-0.100157,34.0,-72.0,1.2000000000000002,0.09999999999999964,-0.000670718887696653
187,2001-08-01,0.0066401364331722945,0.01222356936880864,0.0,0.0055477472617209145,-0.27020000000000266,-0.19400601999999978,-0.1200000000000001,0.07962399999999997,-103.0,33.0,1.0999999999999996,0.3000000000000007,-0.0007149116756768326
188,2001-09-01,0.004148375240764501,0.01222356936880864,0.003938120420137636,-0.016236811580833788,-0.5721999999999952,-0.1565934499999999,-0.5800000000000001,-0.05251,-5.0,-64.0,0.40000000000000036,0.09999999999999964,0.00014030513650564735
189,2001-10-01,0.0018689491738852482,-9.246582781052837e-05,-0.002811359737546759,0.028961440180109932,-0.3990000000000009,-0.19083552000000004,-0.5799999999999996,0.018867000000000023,-22.0,48.0,-4.0,0.2999999999999998,-9.964414304375335e-05
190,2001-11-01,0.0013648930937169013,-9.246582781052837e-05,-0.0005632216425990322,-0.004251423542600108,-0.5869,-0.17216692,-0.40000000000000036,0.011873000000000022,62.0,-44.0,0.5,0.20000000000000018,6.172909235990787e-05
191,2001-12-01,0.0018715372331410407,-9.246582781052837e-05,-0.000563539039991845,-0.0021743684084256643,-0.17499999999999716,0.22581077000000005,-0.2699999999999998,-0.09187800000000002,-34.0,138.0,0.30000000000000027,0.20000000000000018,-0.00011908142689498469
192,2002-01-01,0.003277520966764591,0.005874847582155951,0.001689665285127262,0.0024945488258634185,0.4048999999999978,0.48292366,-0.09000000000000008,0.036412,130.0,-61.0,1.8999999999999995,0.0,-0.0013105229595398171
193,2002-02-01,0.004113927140529938,0.005874847582155951,0.001686815131479058,0.005635068832921419,-0.10869999999999891,-0.12342653000000015,0.010000000000000009,-0.018572000000000005,131.0,39.0,-0.1999999999999993,0.0,0.0012489471489895987
194,2002-03-01,0.008618467115484307,0.005874847582155951,0.002805050927608299,0.0025157941472304657,0.4573000000000036,0.02121675000000023,-0.010000000000000009,-0.061534000000000005,-187.0,-112.0,0.09999999999999964,0.0,-0.0003996331477919002
195,2002-04-01,0.010795506677339084,0.011475149310435029,0.00447177939139376,0.009494503134478194,0.28489999999999327,0.27983614,0.020000000000000018,0.05867800000000001,-50.0,66.0,-0.09999999999999964,0.20000000000000018,0.000493041562903529
196,2002-05-01,0.013158687681330328,0.011475149310435029,0.0011148273172461032,-0.003232569555068565,0.2600000000000051,-0.35057639000000007,0.0,0.0017500000000000016,172.0,80.0,0.6999999999999993,-0.10000000000000053,0.000285316694482729
197,2002-06-01,0.012709891769058679,0.011475149310435029,0.0005569479397662391,0.004599156716846409,0.5773999999999972,-0.03068602000000009,0.0,-0.06601700000000002,-47.0,-116.0,0.0,0.0,-0.000154333189481215
198,2002-07-01,0.01100734632182565,0.009594480123970683,0.0022246950221109785,0.008810509887952733,-0.05159999999999343,-0.1779353600000002,-0.020000000000000018,0.089941,-62.0,26.0,-0.7999999999999998,0.0,-0.00019084271593616808
199,2002-08-01,0.008389202879139468,0.009594480123970683,0.002773926882725597,0.0034189453502655454,-0.09310000000000684,-0.3996659599999999,0.010000000000000009,-0.04427099999999998,-22.0,107.0,-0.09999999999999964,-0.09999999999999964,0.0014552220312965547
200,2002-09-01,0.006114564875949746,0.009594480123970683,0.0016606701851404893,-0.002850563598963518,0.07489999999999952,-0.29615433999999996,0.010000000000000009,-0.045735,171.0,-81.0,0.5999999999999996,0.0,-0.0005737480361683867
201,2002-10-01,0.005110669190514727,0.008831641885766572,0.0022099456508026805,0.005894787989570105,-0.1863000000000028,-0.17741260999999997,0.0,0.048571,-156.0,-40.0,-0.20000000000000018,0.0,-0.0016985196742400621
202,2002-11-01,0.0040034866353604315,0.008831641885766572,0.0016542600960258724,0.0038391885534352355,0.43010000000001014,0.12689116999999994,-0.4099999999999999,-0.008147000000000015,105.0,117.0,0.0,0.20000000000000018,0.000508123909565894
203,2002-12-01,0.004003252074004315,0.008831641885766572,0.0016515280384732378,0.0074881720989772305,-0.39930000000001087,0.29666685000000004,-0.10000000000000009,-0.013539999999999996,35.0,-47.0,-0.2999999999999998,0.09999999999999964,-4.8636473649166234e-05
204,2003-01-01,0.00393245484260607,0.007021243585219494,0.004390786417490133,0.0028417409504282176,0.6517000000000053,-0.20405191999999994,0.0,0.01575299999999999,65.0,-17.0,0.0,-0.20000000000000018,7.768071970115642e-07
205,2003-02-01,0.005266089723307665,0.007021243585219494,0.005461510025521754,0.0009675346515845007,0.12040000000000362,-0.02182273999999995,0.020000000000000018,-0.04499899999999998,-224.0,34.0,-0.09999999999999964,0.10000000000000053,0.001433802144009233
206,2003-03-01,0.007623254350422215,0.007021243585219494,0.0016326534238855217,0.008298145914169552,-0.17900000000000205,-0.24278805000000014,-0.010000000000000009,-0.04425100000000001,97.0,-50.0,-0.2999999999999998,0.0,-0.00019470961532519482
207,2003-04-01,0.009084113031490482,0.010136641922702694,-0.0038136793702454597,0.003017187124257248,-0.4544999999999959,0.08602752000000002,0.010000000000000009,-0.039625999999999995,-83.0,24.0,0.09999999999999964,0.09999999999999964,0.0009677070541909139
208,2003-05-01,0.010300212669210218,0.010136641922702694,-0.0016388968432101692,0.0020674141143750546,0.009999999999990905,0.06110251,0.0,0.05385999999999999,108.0,71.0,0.2999999999999998,0.09999999999999964,-0.0007513221448232077
209,2003-06-01,0.010457947001906831,0.010136641922702694,0.0010928962836445066,0.006423516702538379,0.11979999999999791,-0.46560524000000003,-0.040000000000000036,-0.04465899999999999,116.0,-92.0,-0.20000000000000018,0.20000000000000018,-0.001401493291242062
210,2003-07-01,0.01061711084141237,0.012330626934195621,0.003271540540615625,0.007427282050391781,0.4072000000000031,0.22357322000000013,-0.20999999999999996,0.14156600000000003,30.0,39.0,0.8000000000000007,-0.09999999999999964,0.0009715471953599675
211,2003-08-01,0.0097483154565845,0.012330626934195621,0.0043454712595014655,0.012185350433144393,-0.15819999999999368,0.6230154999999999,0.020000000000000018,-0.08521700000000001,-64.0,-110.0,-0.20000000000000018,-0.10000000000000053,-0.0008417532312224862
212,2003-09-01,0.008130662058967175,0.012330626934195621,0.0032467560988704847,0.00020374638739006912,0.5076999999999998,0.14553379,-0.020000000000000018,0.03401699999999999,106.0,149.0,-0.7999999999999998,0.0,0.0006978079415789207
213,2003-10-01,0.006536992785754592,0.022195777452036936,-0.0010810811863732894,0.0017428810284236818,0.10739999999999839,-0.51641889,0.0,0.01616200000000001,28.0,9.0,0.09999999999999964,-0.09999999999999964,-0.001107792182597045
214,2003-11-01,0.005709345565827029,0.022195777452036936,0.0005406866852455394,0.0069917954239073765,0.5313999999999908,0.3330822899999999,-0.010000000000000009,-0.082981,116.0,-36.0,0.0,-0.20000000000000018,-2.2068766535321416e-06
215,2003-12-01,0.006192726477747712,0.022195777452036936,0.00269905696916517,0.0035028070843186043,0.04630000000000223,-0.00032898999999986245,-0.020000000000000018,0.042988,-26.0,24.0,0.0,-0.09999999999999964,0.0011182104988648467
216,2004-01-01,0.007690918722494722,0.017616107835717543,0.004303395560053325,0.007106406218651884,0.1377999999999986,-0.011618300000000081,0.020000000000000018,0.07389400000000002,-146.0,-7.0,-0.40000000000000036,0.0,0.00016608890895652983
217,2004-02-01,0.009365762010580703,0.017616107835717543,0.002144772940133599,0.004150185112534288,0.4784000000000077,-0.13037362000000008,0.010000000000000009,0.0009859999999999869,-65.0,9.0,0.0,-0.10000000000000053,0.0004701417689789711
218,2004-03-01,0.014337438765485544,0.017616107835717543,0.0021401827323677125,0.007237069358119186,-0.28520000000000323,-0.10141607999999991,-0.010000000000000009,-0.03181400000000001,152.0,76.0,-0.09999999999999964,0.20000000000000018,0.00019934243574859511
219,2004-04-01,0.014470038184545508,0.012763089836187902,0.00160213652427732,0.001036653184284475,0.3277000000000072,-0.11201525000000001,0.0,0.010026000000000007,5.0,144.0,0.40000000000000036,-0.20000000000000018,-0.00037116626422328824
220,2004-05-01,0.014634490337817496,0.012763089836187902,0.004259857346958107,0.008511630450799501,0.5748999999999995,0.52509575,0.0,-0.090643,-22.0,-45.0,-0.10000000000000053,0.0,-0.0006284675382264293
221,2004-06-01,0.014609448976101724,0.012763089836187902,0.003712547356184537,-0.002314178122428956,-0.5949999999999989,0.06333095000000011,0.030000000000000027,0.091979,-153.0,-36.0,0.6000000000000005,0.0,-0.0008958249344221958
222,2004-07-01,0.012012493592133744,0.015757185384984496,0.001058201156947547,0.009674051475180079,0.5808999999999997,-0.012777490000000169,0.22999999999999998,-0.06378700000000001,174.0,24.0,-0.7000000000000002,-0.09999999999999964,0.0016528046175934286
223,2004-08-01,0.009648908278703239,0.015757185384984496,0.0005286809533657788,0.004203901154410161,0.06769999999998788,-0.07799592999999994,0.16999999999999993,0.011521000000000003,22.0,30.0,0.0,-0.09999999999999964,-0.0010083022045317414
224,2004-09-01,0.008377568241355604,0.015757185384984496,0.0031662295580501265,0.008415095616122414,0.08210000000001116,-0.3711110499999999,0.18000000000000016,0.020903000000000005,-119.0,-115.0,-0.6000000000000005,0.0,0.001272923823465888
225,2004-10-01,0.007642792961894962,0.015766649668751853,0.005254872838358793,0.006643351832046562,0.6710999999999956,0.20241465999999986,0.1499999999999999,0.012606000000000006,167.0,43.0,-0.19999999999999973,0.09999999999999964,0.00024189826013387705
226,2004-11-01,0.007635619677533789,0.015766649668751853,0.0047058910374122576,0.005628933730200458,0.1646999999999963,-0.0794175399999999,0.16999999999999993,-0.037084000000000006,-290.0,-81.0,-0.5,-0.09999999999999964,-0.0007942553782460671
227,2004-12-01,0.00742651262821159,0.015766649668751853,0.0,0.007068334746234584,0.5797000000000025,0.30184785999999986,0.2300000000000002,0.0007709999999999939,260.0,163.0,2.8000000000000003,0.0,0.0005230827271869298
228,2005-01-01,0.009159411588386845,0.017872765077211028,-0.0005217845148388633,-0.0007881379766985219,0.2331000000000074,-0.13026071999999989,0.11999999999999966,0.08660699999999999,102.0,-29.0,-3.5,-0.10000000000000053,0.000327036199458397
229,2005-02-01,0.011141104016900272,0.017872765077211028,0.004166672694846163,0.007199505793742844,0.5,0.03388321999999988,0.2200000000000002,-0.035720999999999975,63.0,16.0,-0.40000000000000036,0.10000000000000053,0.0001291467893576037
230,2005-03-01,0.016245380241220353,0.017872765077211028,0.0036316512028626846,0.004581094999917212,-0.18120000000000402,0.1661819900000001,0.1299999999999999,-0.046738,-343.0,-121.0,0.20000000000000018,-0.20000000000000018,-0.0004972597647745491
231,2005-04-01,0.014615354782368861,0.018982720274538067,0.0031023809784818113,0.009261040444794588,0.07379999999999143,0.04118573000000003,0.16000000000000014,0.03714200000000001,197.0,140.0,-0.3999999999999999,0.0,-0.00042936408858662567
232,2005-05-01,0.015124655779398921,0.018982720274538067,-0.0005163955704734491,-0.0007838617116053825,-0.008899999999997021,-0.23066116000000014,0.20999999999999996,0.023372999999999977,-36.0,176.0,0.5,-0.10000000000000053,0.0002661191418719122
