date,PC1,PC2,PC3,delta_PC1,delta_PC2,delta_PC3
1991-08-01,3.4302604446253,1.6851855179426525,1.2213392506775596,-0.13383791124965727,0.19109174888237068,-0.12774199192910562
1991-09-01,3.45061658792173,1.4188500781528872,1.4195560073953375,0.020356143296429874,-0.26633543978976526,0.19821675671777794
1991-10-01,3.0969579277123627,2.0003794085370963,0.5006964344448749,-0.3536586602093674,0.5815293303842091,-0.9188595729504626
1991-11-01,3.0870983688742015,1.8875473413670512,0.9286462082334177,-0.009859558838161142,-0.11283206717004512,0.4279497737885428
1991-12-01,2.981907722121501,2.0825148611688684,1.1863509383078497,-0.10519064675270062,0.19496751980181726,0.25770473007443195
1992-01-01,2.8380985665288496,2.0156242597979026,0.7543237261698693,-0.14380915559265128,-0.06689060137096581,-0.43202721213798034
1992-02-01,2.9844670467276755,2.068961545884864,0.3367132183934857,0.14636848019882587,0.0533372860869612,-0.4176105077763836
1992-03-01,3.157998744635249,1.6819195352877236,0.9408581701653784,0.1735316979075736,-0.38704201059714016,0.6041449517718926
1992-04-01,3.027181635394378,2.009411113641023,0.9333396325078034,-0.13081710924087098,0.32749157835329923,-0.007518537657575042
1992-05-01,2.9673419767732865,2.1022285576492963,0.023708712389102757,-0.05983965862109164,0.09281744400827341,-0.9096309201187006
1992-06-01,2.896828585862358,2.127901236818847,0.44608470926705673,-0.07051339091092856,0.025672679169550516,0.42237599687795396
1992-07-01,2.813710168466574,1.9467078105590525,0.4077763569700794,-0.08311841739578396,-0.1811934262597943,-0.03830835229697732
1992-08-01,2.600411837073857,2.1162989762738404,0.08373689058784825,-0.2132983313927168,0.16959116571478794,-0.32403946638223113
1992-09-01,2.4658226131415844,2.2236208779940454,-0.3657659182976953,-0.1345892239322728,0.10732190172020495,-0.4495028088855435
1992-10-01,2.7935432503920374,1.2836571718674383,1.3113726009752718,0.3277206372504531,-0.9399637061266071,1.677138519272967
1992-11-01,2.7898520578800743,1.523419043526602,0.44379997294657797,-0.0036911925119631483,0.23976187165916363,-0.8675726280286937
1992-12-01,2.6993826688485996,2.034225271364148,0.15731772505317937,-0.09046938903147472,0.5108062278375463,-0.2864822478933986
1993-01-01,2.7769177105261327,1.560777061799034,0.8567061266973324,0.07753504167753311,-0.47344820956511424,0.699388401644153
1993-02-01,2.567660299225228,1.6038237347092126,0.22083228258631152,-0.20925741130090447,0.04304667291017861,-0.6358738441110209
1993-03-01,2.236289199049389,2.1302704591370625,-0.2681548868971037,-0.33137110017583904,0.5264467244278499,-0.48898716948341525
1993-04-01,2.5993114534158934,1.3307539974176057,0.8307700893689712,0.36302225436650426,-0.7995164617194568,1.0989249762660749
1993-05-01,2.3575843340610683,1.5991402447400338,0.31412338852145616,-0.24172711935482516,0.2683862473224281,-0.5166467008475151
1993-06-01,2.413282899537161,1.4226258583541553,0.10015969550086923,0.05569856547609264,-0.17651438638587846,-0.21396369302058693
1993-07-01,2.134663575849599,1.794917720692447,-0.5918962302543126,-0.27861932368756204,0.3722918623382916,-0.6920559257551818
1993-08-01,2.3519234797678608,1.2216614844601932,0.049826743651927505,0.2172599039182619,-0.5732562362322537,0.6417229739062401
1993-09-01,2.2229904930114444,1.227616685137322,-0.18815463213986183,-0.1289329867564164,0.005955200677128847,-0.23798137579178935
1993-10-01,2.268373495034764,0.9886476362337318,-0.2374283471520874,0.04538300202331946,-0.23896904890359028,-0.04927371501222558
1993-11-01,2.366814864946264,0.8218917835623516,0.06187072706136529,0.09844136991150032,-0.16675585267138016,0.2992990742134527
1993-12-01,2.507343271089699,0.8366745416786182,0.20016144173076256,0.14052840614343465,0.014782758116266614,0.13829071466939727
1994-01-01,2.2393935374851757,1.2151442185623775,-0.3851955564055663,-0.2679497336045231,0.3784696768837593,-0.5853569981363289
1994-02-01,2.362952820190963,0.7703908552388945,-0.16143355127100548,0.12355928270578742,-0.44475336332348303,0.22376200513456082
1994-03-01,2.5906405039518297,0.5521250435409749,-0.12354106064200739,0.22768768376086657,-0.2182658116979196,0.03789249062899809
1994-04-01,2.7779992631983825,0.5637049555325755,-0.5961923313406673,0.18735875924655288,0.011579911991600578,-0.4726512706986599
1994-05-01,2.887385828547969,0.41317304628371243,-0.5210818919344692,0.10938656534958646,-0.15053190924886306,0.0751104394061981
1994-06-01,2.8729250887857583,0.4006441409028703,-0.03460759535410571,-0.01446073976221074,-0.012528905380842115,0.48647429658036345
1994-07-01,2.861778491300154,0.6087161675321019,-0.4215344737579849,-0.011146597485604204,0.20807202662923158,-0.3869268784038792
1994-08-01,3.005658175693677,0.002549558201898295,0.5016511501379594,0.14387968439352283,-0.6061666093302036,0.9231856238959443
1994-09-01,2.9462462540263163,0.16155128304272343,-0.2785236656583911,-0.059411921667360534,0.15900172484082514,-0.7801748157963504
1994-10-01,3.0153608215772634,0.18369488559763902,-0.1961669928515525,0.06911456755094703,0.022143602554915598,0.08235667280683859
1994-11-01,3.272116034955792,-0.22991190845179016,0.41180693281110586,0.2567552133785287,-0.4136067940494292,0.6079739256626584
1994-12-01,3.072039751004208,0.13149861762707107,-0.6107600898520639,-0.20007628395158417,0.36141052607886126,-1.0225670226631698
1995-01-01,3.4609156169910262,-0.4333583665804026,1.174123333127275,0.38887586598681834,-0.5648569842074737,1.7848834229793389
1995-02-01,3.1195720853369653,0.08150224882899462,0.6038477615513108,-0.34134353165406095,0.5148606154093972,-0.5702755715759641
1995-03-01,3.1051988394521066,-0.11724918262281352,0.8572634158189515,-0.014373245884858665,-0.19875143145180812,0.2534156542676407
1995-04-01,2.9537076900700723,0.11159255945724937,0.5890270635030891,-0.15149114938203434,0.2288417420800629,-0.2682363523158624
1995-05-01,2.786083089707338,0.2258913194537155,0.1101328458690313,-0.1676246003627342,0.11429875999646612,-0.4788942176340578
1995-06-01,2.5488277699379003,0.3434622295283135,0.06863714980447735,-0.2372553197694378,0.11757091007459802,-0.041495696064553944
1995-07-01,2.609324603005128,0.13736919954814772,-0.13766689146826686,0.06049683306722775,-0.2060930299801658,-0.2063040412727442
1995-08-01,2.6581272855428777,0.16390899650564483,0.046447725958547695,0.048802682537749664,0.026539796957497114,0.18411461742681456
1995-09-01,2.6696367402870225,0.031968173090751846,0.4301012747450683,0.011509454744144776,-0.131940823414893,0.38365354878652064
1995-10-01,2.6181656493424557,-0.013963535226509149,0.4536418863303535,-0.05147109094456681,-0.045931708317261,0.023540611585285198
1995-11-01,2.487176270135741,0.06263538336355635,-0.2833503827324541,-0.1309893792067145,0.0765989185900655,-0.7369922690628077
1995-12-01,2.1852277889959986,0.4938669654639555,-0.8665273006851271,-0.3019484811397426,0.43123158210039914,-0.5831769179526729
1996-01-01,2.46444930666637,-0.11663579913448642,0.2059170211417044,0.2792215176703716,-0.6105027645984419,1.0724443218268314
1996-02-01,2.3328812704332735,-0.02873298207055494,0.017404989957009953,-0.13156803623309665,0.08790281706393148,-0.18851203118469445
1996-03-01,2.3883421952220836,0.08328831958618706,-0.2786149038220373,0.05546092478881004,0.112021301656742,-0.29601989377904725
1996-04-01,2.4446375600533967,-0.05433575798883394,-0.45880814802134395,0.056295364831313144,-0.137624077575021,-0.18019324419930666
1996-05-01,2.6474611148516027,-0.2196713836795275,0.004174799597465844,0.20282355479820602,-0.16533562569069354,0.4629829476188098
1996-06-01,2.673618422794422,-0.22843565958876008,-0.06984271951951684,0.02615730794281923,-0.008764275909232594,-0.07401751911698269
1996-07-01,2.634927224546981,-0.3045764160453911,0.07078731896458117,-0.03869119824744116,-0.07614075645663101,0.140630038484098
1996-08-01,2.5596218496475918,-0.4166353750441618,-0.3591428777777937,-0.07530537489938904,-0.11205895899877072,-0.42993019674237487
1996-09-01,2.654099767194776,-0.41725293577995776,0.3039329050893098,0.09447791754718438,-0.0006175607357959412,0.6630757828671034
1996-10-01,2.375283684050927,-0.17569633212821914,-0.1807273373453574,-0.2788160831438491,0.24155660365173862,-0.4846602424346672
1996-11-01,2.3946581410584695,-0.3144251445298225,-0.0857363128007853,0.019374457007542478,-0.13872881240160337,0.0949910245445721
1996-12-01,2.245346958020292,-0.11220046691610057,-0.5300002173167288,-0.14931118303817748,0.20222467761372193,-0.44426390451594344
1997-01-01,2.2702934922289173,-0.08759432125450516,-0.2918185022970558,0.02494653420862525,0.024606145661595413,0.23818171501967295
1997-02-01,2.345381047927548,-0.4074387939779225,-0.6855333354312158,0.07508755569863057,-0.3198444727234173,-0.39371483313415995
1997-03-01,2.439031307394971,-0.5067745019773494,0.015821955894932824,0.09365025946742334,-0.09933570799942693,0.7013552913261486
1997-04-01,2.4766831331652894,-0.5173950827959033,-0.10302646530503848,0.037651825770318226,-0.010620580818553882,-0.1188484211999713
1997-05-01,2.384885196150148,-0.3883348681450972,-0.16273218897723363,-0.0917979370151416,0.12906021465080608,-0.05970572367219515
1997-06-01,2.248416721512783,-0.2815800558202491,-0.30955510110250717,-0.13646847463736478,0.10675481232484813,-0.14682291212527354
1997-07-01,2.1709084091131747,-0.3559662141721451,-0.23915698299471322,-0.07750831239960831,-0.07438615835189599,0.07039811810779395
1997-08-01,2.0682607603935077,-0.24054425643995572,-0.6332095609961892,-0.10264764871966703,0.11542195773218936,-0.394052578001476
1997-09-01,2.2552385536321147,-0.654380684577747,-0.4112346178214531,0.18697779323860697,-0.4138364281377913,0.2219749431747361
1997-10-01,2.2563240640728623,-0.77920165560829,0.005200208464024279,0.0010855104407476723,-0.12482097103054302,0.4164348262854774
1997-11-01,2.1316239720743977,-0.6687797747168984,-0.4186244647277419,-0.12470009199846466,0.1104218808913916,-0.4238246731917662
1997-12-01,2.1645888072510386,-0.8036437054625195,-0.18328255529920454,0.03296483517664095,-0.13486393074562109,0.23534190942853736
1998-01-01,2.0577341728074754,-0.5640262430793829,0.03636068354223005,-0.10685463444356325,0.23961746238313664,0.21964323884143458
1998-02-01,2.001534831314882,-0.6416923514154065,-0.4231643902304299,-0.0561993414925932,-0.07766610833602361,-0.45952507377265994
1998-03-01,2.077741664159844,-0.7002225585665567,-0.14150125054316928,0.07620683284496188,-0.058530207151150204,0.28166313968726064
1998-04-01,2.0225290504596907,-0.7649908954053575,-0.33426767438193977,-0.0552126137001534,-0.06476833683880079,-0.1927664238387705
1998-05-01,1.9740307980992484,-0.7122166626545402,-0.40801884680021006,-0.04849825236044225,0.052774232750817274,-0.07375117241827028
1998-06-01,1.9202829505353365,-0.6700122540071536,-0.7161755100334295,-0.05374784756391193,0.042204408647386615,-0.30815666323321944
1998-07-01,1.9061114667325936,-0.8138314303535124,-0.7242093692411068,-0.014171483802742912,-0.14381917634635877,-0.008033859207677296
1998-08-01,1.872347080241194,-0.7290011475434732,-0.7671729537476226,-0.03376438649139968,0.08483028281003913,-0.04296358450651583
1998-09-01,1.6927874318306069,-0.6188153332539597,-0.7019894075541675,-0.17955964841058702,0.11018581428951357,0.06518354619345512
1998-10-01,1.582090705665505,-0.8297713330041191,-0.7489352756191804,-0.11069672616510196,-0.21095599975015944,-0.046945868065012886
1998-11-01,1.622592049384675,-0.8659151488428974,-1.0219703048359252,0.040501343719170135,-0.03614381583877835,-0.27303502921674483
1998-12-01,1.5127712529496846,-0.8515173576712959,-1.1034567397825525,-0.10982079643499043,0.01439779117160156,-0.08148643494662733
1999-01-01,1.6061570950238502,-1.0543691726584734,-0.919411757086316,0.09338584207416556,-0.20285181498717753,0.1840449826962366
1999-02-01,1.456380609770355,-0.6665989882044047,-1.132510009506071,-0.14977648525349507,0.38777018445406874,-0.213098252419755
1999-03-01,1.717063844664167,-1.151941466482804,-1.124332647309942,0.26068323489381195,-0.4853424782783994,0.008177362196128968
1999-04-01,1.5852769661649955,-0.9959900767873594,-0.8615315912849623,-0.1317868784991716,0.15595138969544464,0.2628010560249797
1999-05-01,1.5765198113929795,-1.0130563661404373,-1.4388210680869147,-0.008757154772015996,-0.017066289353077857,-0.5772894768019524
1999-06-01,1.6472050021504243,-0.9138509079591609,-1.5562316786372095,0.07068519075744484,0.09920545818127635,-0.11741061055029478
1999-07-01,1.8360315719198792,-1.3157604335140811,-0.7006098959240725,0.1888265697694549,-0.4019095255549202,0.8556217827131369
1999-08-01,1.786772633323001,-1.1249917070341062,-1.1566887765598077,-0.04925893859687824,0.1907687264799749,-0.4560788806357352
1999-09-01,1.7282826307192787,-1.2097155731298053,-1.3902894691970582,-0.05849000260372228,-0.08472386609569904,-0.23360069263725047
1999-10-01,1.7828104391565134,-1.3093388982521657,-0.9248349319516973,0.054527808437234704,-0.09962332512236038,0.4654545372453609
1999-11-01,1.8404272191617626,-1.5497901333834307,-0.4982640565330042,0.05761678000524917,-0.2404512351312651,0.4265708754186931
1999-12-01,1.8356180115363183,-1.6000430186777599,-1.1176397281637673,-0.004809207625444234,-0.05025288529432914,-0.6193756716307631
2000-01-01,1.9548690305121683,-1.7680366658354183,0.09703995829972553,0.11925101897585,-0.1679936471576584,1.2146796864634928
2000-02-01,1.8829682250079633,-1.6567764963556484,-1.1288675910908121,-0.07190080550420497,0.11126016947976991,-1.2259075493905376
2000-03-01,1.9186190954906501,-1.8115778632582071,-0.5210097599487103,0.03565087048268678,-0.15480136690255875,0.6078578311421018
2000-04-01,1.6763131692632376,-1.4992094525666353,-1.140709136401042,-0.24230592622741254,0.31236841069157184,-0.6196993764523316
2000-05-01,1.9611322633040322,-1.7429601978276361,-0.38913616596127937,0.28481909404079464,-0.24375074526100082,0.7515729704397627
2000-06-01,1.7881605935116311,-1.500647978414366,-0.3931487599882404,-0.17297166979240108,0.24231221941327008,-0.004012594026961025
2000-07-01,1.6875756350564275,-1.3300011005370622,-0.14289023268346504,-0.10058495845520365,0.17064687787730382,0.2502585273047754
2000-08-01,1.7337121890092333,-1.4946851673852954,-0.09426502876178333,0.0461365539528058,-0.16468406684823322,0.04862520392168171
2000-09-01,1.4721234441179931,-1.293053522384016,-0.820737360469953,-0.2615887448912402,0.2016316450012794,-0.7264723317081697
2000-10-01,1.442948134224146,-1.3711103923257213,-0.5854614256369035,-0.0291753098938472,-0.07805686994170524,0.23527593483304954
2000-11-01,1.4130822805947791,-1.3744391878181963,-0.6551750327058958,-0.02986585362936678,-0.0033287954924750007,-0.06971360706899232
2000-12-01,1.351500985543971,-1.4051032668027423,-0.39663513198289463,-0.061581295050808116,-0.03066407898454604,0.2585399007230012
2001-01-01,1.0842580439384895,-1.2082964370739324,-0.4048919283667338,-0.26724294160548157,0.19680682972880992,-0.008256796383839193
2001-02-01,1.0219780528741125,-1.1793973207891466,-0.6720846981682286,-0.06227999106437698,0.02889911628478581,-0.26719276980149476
2001-03-01,0.9272410020413854,-0.9536085141845961,-0.6089139209029895,-0.0947370508327271,0.22578880660455047,0.06317077726523912
2001-04-01,0.8943935449139219,-1.0579580053462145,-0.776931625389563,-0.03284745712746351,-0.1043494911616184,-0.1680177044865735
2001-05-01,0.7968896475897987,-0.9207775264561772,-0.8121179636420548,-0.09750389732412312,0.13718047889003737,-0.035186338252491844
2001-06-01,0.9375004723674483,-1.247079194114571,-0.42231459419535605,0.14061082477764952,-0.32630166765839375,0.38980336944669874
2001-07-01,0.7637288325835618,-0.7752570241937298,-0.8621895076408308,-0.17377163978388643,0.47182216992084114,-0.43987491344547475
2001-08-01,0.7910122859209356,-0.6048130098319662,-0.24893922622219233,0.02728345333737381,0.1704440143617636,0.6132502814186385
2001-09-01,0.5583385435867623,-0.2556688410037445,-0.5526102831453062,-0.23267374233417337,0.3491441688282217,-0.3036710569231139
2001-10-01,0.36991465585437394,-0.5395290740421238,-1.0908274450409574,-0.18842388773238833,-0.2838602330383793,-0.5382171618956512
2001-11-01,0.2993494538619756,-0.3834220995786613,-1.047803519592405,-0.07056520199239835,0.1561069744634625,0.04302392544855249
2001-12-01,0.288532940796898,-0.22123156745791642,-1.5865807559147231,-0.010816513065077582,0.16219053212074488,-0.5387772363223182
2002-01-01,0.46811988840856356,-0.24017018645291735,-1.09886802662146,0.17958694761166555,-0.018938618995000933,0.48771272929326304
2002-02-01,0.3991875589213488,-0.42123323017468206,-1.3834175812635516,-0.06893232948721478,-0.1810630437217647,-0.28454955464209153
2002-03-01,0.30531611393793767,0.03144622350252569,-1.4590861937526058,-0.0938714449834111,0.45267945367720774,-0.07566861248905421
2002-04-01,0.4317267885902286,-0.10716292312137238,-1.104462689612506,0.12641067465229094,-0.13860914662389806,0.3546235041400998
2002-05-01,0.44428376069794306,-0.34967380699841694,-1.238782350754755,0.012556972107714448,-0.24251088387704456,-0.13431966114224902
2002-06-01,0.2792880893333645,-0.08390625782802771,-1.4366120863738674,-0.16499567136457854,0.26576754917038925,-0.19782973561911232
2002-07-01,0.3311033848536462,-0.27152313888494384,-1.0586570138761213,0.05181529552028169,-0.18761688105691612,0.37795507249774607
2002-08-01,0.1640878917292228,-0.30474348769333126,-1.4336380836466565,-0.1670154931244234,-0.03322034880838742,-0.37498106977053514
2002-09-01,0.028320335908158835,-0.24427260012352975,-1.7148204169494137,-0.13576755582106398,0.06047088756980151,-0.2811823333027572
2002-10-01,-0.06461340272651867,-0.1480583322737716,-1.2928685694163349,-0.09293373863467749,0.09621426784975814,0.4219518475330788
2002-11-01,0.05466663256073251,-0.2970612985182469,-1.5392181659456294,0.11928003528725117,-0.14900296624447532,-0.24634959652929456
2002-12-01,-0.001517804908539121,-0.25997137988045455,-1.6164682876798186,-0.05618443746927163,0.037089918637792374,-0.07725012173418921
2003-01-01,-0.0007130786114228404,-0.44341761642412836,-1.5820833965154149,0.0008047262971162807,-0.1834462365436738,0.0343848911644038
2003-02-01,-0.14733231613955838,-0.1462532342614674,-1.6889856843531021,-0.14661923752813555,0.29716438216266094,-0.1069022878376873
2003-03-01,-0.2705440775406644,-0.09956366819221983,-2.053395119675083,-0.12321176140110601,0.04668956606924758,-0.36440943532198067
2003-04-01,-0.3575240272669662,0.0988650691243562,-2.2246165646381653,-0.0869799497263018,0.19842873731657604,-0.17122144496308245
2003-05-01,-0.27466527545607167,-0.15660908753279518,-2.0228911553733324,0.08285875181089453,-0.2554741566571514,0.20172540926483284
2003-06-01,-0.4580173532658663,-0.010084405899624678,-2.3843202580827914,-0.18335207780979462,0.1465246816331705,-0.36142910270945894
2003-07-01,-0.1697800509558915,-0.3847706227630949,-1.4526965088743926,0.2882373023099748,-0.37468621686347026,0.9316237492083987
2003-08-01,-0.126094334115935,-0.09838307025122224,-1.7424621005573904,0.04368571683995651,0.2863875525118727,-0.28976559168299776
2003-09-01,0.029293562692484214,-0.577365823433668,-1.834611762743648,0.1553878968084192,-0.4789827531824458,-0.09214966218625764
2003-10-01,-0.10715710279486847,-0.67107991512571,-1.7888401862266334,-0.13645066548735268,-0.09371409169204192,0.04577157651701458
2003-11-01,-0.14490898732889423,-0.7365858680593781,-2.242434495142742,-0.03775188453402577,-0.06550595293366812,-0.45359430891610875
2003-12-01,-0.07231600509049155,-0.8406138231745519,-2.0197509892878247,0.07259298223840269,-0.10402795511517382,0.22268350585491747
2004-01-01,-0.1251462627152697,-0.9134813433432537,-1.4909951004792736,-0.052830257624778165,-0.0728675201687018,0.5287558888085511
2004-02-01,-0.19505033571429337,-0.9407639294430142,-1.4008709757163698,-0.06990407299902365,-0.02728258609976053,0.09012412476290388
2004-03-01,-0.1910209010394035,-1.0187668110022272,-1.8403684529475208,0.004029434674889865,-0.07800288155921298,-0.43949747723115107
2004-04-01,-0.12371685571210807,-1.2954397660457306,-1.7819907388695064,0.06730404532729543,-0.2766729550435034,0.0583777140780144
2004-05-01,-0.019820621505229372,-1.1000779038824446,-2.185273016903804,0.1038962342068787,0.195361862163286,-0.4032822780342977
